timestamp,split,n_crops,wet_fraction,heavy_fraction,mean_mmh,p99_mmh,p99_9_mmh,max_mmh,concentration
202602131315,test,10,0.160411,0.00060971,0.1714,2.757,6.809,149.06,0.4245
202602131330,test,8,0.159303,0.00061313,0.1721,2.786,6.751,50.77,0.4238
202602131345,test,8,0.158876,0.00053617,0.1709,2.770,6.626,51.23,0.4170
202602131400,test,8,0.158033,0.00047973,0.1692,2.797,6.534,65.18,0.4135
202602131415,test,8,0.158434,0.00043526,0.1679,2.774,6.071,200.00,0.3832
202602131430,test,8,0.160788,0.00049341,0.1716,2.804,6.183,54.44,0.3845
202602131445,test,8,0.162479,0.00039593,0.1701,2.789,6.057,153.59,0.3728
202602131500,test,8,0.163639,0.00051906,0.1761,2.934,6.574,57.52,0.4017
202602131515,test,8,0.161985,0.00050880,0.1747,2.971,6.480,40.97,0.4000
202602131530,test,8,0.161575,0.00050452,0.1738,2.994,6.380,36.43,0.3949
202602131545,test,7,0.159661,0.00052590,0.1716,2.918,6.333,43.95,0.3967
202602131600,test,7,0.158633,0.00060201,0.1711,2.913,6.693,38.16,0.4219
202602131615,test,7,0.156611,0.00061655,0.1665,2.854,6.812,54.05,0.4349
202602131630,test,7,0.151453,0.00053018,0.1555,2.673,6.385,43.93,0.4216
202602131645,test,7,0.150189,0.00042329,0.1551,2.697,6.112,40.33,0.4069
202602131700,test,7,0.149858,0.00052419,0.1597,2.787,6.416,33.02,0.4282
202602131715,test,7,0.147889,0.00042842,0.1555,2.744,6.190,88.86,0.4186
202602131730,test,7,0.144931,0.00051137,0.1542,2.792,6.358,49.74,0.4387
202602131745,test,7,0.142663,0.00043099,0.1506,2.734,6.219,29.97,0.4359
202602131800,test,7,0.142067,0.00041046,0.1485,2.684,6.126,36.66,0.4312
202602131815,test,7,0.138914,0.00047887,0.1487,2.816,6.432,37.40,0.4630
202602131830,test,7,0.135598,0.00045151,0.1461,2.850,6.386,54.13,0.4709
202602131845,test,7,0.133488,0.00046262,0.1465,2.911,6.522,60.39,0.4886
202602131900,test,7,0.131462,0.00067726,0.1469,2.962,6.896,35.84,0.5245
202602131915,test,7,0.126457,0.00090558,0.1482,3.059,7.610,35.71,0.6018
202602131930,test,7,0.121667,0.00084059,0.1490,3.211,7.601,69.49,0.6247
202602131945,test,7,0.117802,0.00081409,0.1457,3.240,7.553,158.13,0.6412
202602132000,test,7,0.113187,0.00086796,0.1431,3.194,7.633,63.70,0.6744
202602132015,test,7,0.108843,0.00088335,0.1395,3.160,7.664,65.80,0.7042
202602132030,test,6,0.103267,0.00072857,0.1277,3.001,7.207,58.50,0.6979
202602132045,test,6,0.100073,0.00073285,0.1265,3.041,7.300,54.67,0.7294
202602132100,test,6,0.097003,0.00069608,0.1223,2.942,7.247,63.88,0.7471
202602132115,test,6,0.092085,0.00072002,0.1166,2.835,7.047,67.11,0.7652
202602132130,test,7,0.089154,0.00075936,0.1153,2.845,7.294,75.69,0.8182
202602132145,test,7,0.086358,0.00077560,0.1141,2.822,7.347,92.99,0.8507
202602132200,test,7,0.085640,0.00098083,0.1185,2.914,7.931,69.75,0.9261
202602132215,test,6,0.082729,0.00110825,0.1189,2.963,8.275,69.26,1.0003
202602132230,test,6,0.081610,0.00091670,0.1171,2.964,7.770,57.54,0.9521
202602132245,test,7,0.081479,0.00090045,0.1179,3.009,7.745,52.13,0.9505
202602132300,test,5,0.080424,0.00109029,0.1186,3.037,8.218,82.88,1.0219
202602132315,test,5,0.078521,0.00125020,0.1168,2.964,8.743,48.57,1.1135
202602132330,test,4,0.076980,0.00122796,0.1128,2.827,8.562,53.96,1.1122
202602132345,test,4,0.073341,0.00104753,0.1071,2.709,8.142,45.11,1.1102
202602140145,test,2,0.053543,0.00045835,0.0723,2.094,6.200,38.28,1.1580
202602140200,test,2,0.049029,0.00036771,0.0663,1.997,6.044,34.65,1.2327
202602140215,test,2,0.046312,0.00027193,0.0611,1.970,5.700,22.19,1.2308
202602140230,test,2,0.044201,0.00027022,0.0591,1.945,5.747,136.38,1.3002
202602140245,test,2,0.041229,0.00025141,0.0552,1.843,5.661,36.58,1.3730
202602140300,test,2,0.038719,0.00023259,0.0520,1.820,5.402,50.36,1.3951
202602140315,test,2,0.036159,0.00024628,0.0491,1.745,5.438,24.72,1.5038
202602140330,test,2,0.034487,0.00023944,0.0473,1.700,5.346,101.19,1.5502
202602140345,test,2,0.032357,0.00015905,0.0427,1.588,5.010,16.75,1.5483
202602140400,test,2,0.032016,0.00018984,0.0410,1.447,4.924,142.47,1.5380
202602140415,test,3,0.032563,0.00015050,0.0388,1.377,4.422,26.22,1.3578
202602140430,test,2,0.031684,0.00013426,0.0376,1.370,4.190,25.73,1.3225
202602140445,test,2,0.029336,0.00013682,0.0344,1.197,4.204,30.39,1.4332
202602140500,test,2,0.028437,0.00015478,0.0338,1.141,4.095,200.00,1.4399
202602140515,test,2,0.029134,0.00014623,0.0326,1.094,4.023,21.61,1.3807
202602140530,test,2,0.029365,0.00010518,0.0336,1.144,4.209,19.59,1.4333
202602140545,test,2,0.031001,0.00006756,0.0353,1.255,3.972,73.33,1.2813
202602140600,test,2,0.032348,0.00006242,0.0366,1.329,3.966,19.33,1.2260
202602140615,test,2,0.032950,0.00012143,0.0385,1.345,4.247,39.14,1.2890
202602140630,test,3,0.034298,0.00007525,0.0386,1.368,4.027,21.35,1.1741
202602140645,test,3,0.033603,0.00003506,0.0369,1.328,3.924,32.14,1.1678
202602140700,test,3,0.032138,0.00001967,0.0344,1.269,3.602,16.28,1.1209
202602140715,test,3,0.031062,0.00002480,0.0344,1.225,3.664,200.00,1.1796
202602140730,test,3,0.030546,0.00004618,0.0354,1.295,3.834,74.06,1.2550
202602140745,test,2,0.031557,0.00003934,0.0377,1.434,3.877,79.41,1.2286
202602140800,test,2,0.032755,0.00007354,0.0402,1.527,3.990,80.63,1.2182
202602140815,test,2,0.033657,0.00006071,0.0405,1.482,4.010,200.00,1.1915
202602140830,test,2,0.033879,0.00002822,0.0377,1.340,3.876,36.92,1.1441
202602140845,test,2,0.033962,0.00003763,0.0385,1.341,3.893,112.44,1.1463
202602140900,test,2,0.034435,0.00001710,0.0375,1.282,3.807,37.76,1.1056
202602140915,test,1,0.034660,0.00001112,0.0376,1.318,3.667,132.15,1.0581
202602140930,test,1,0.036904,0.00001881,0.0419,1.518,3.756,15.19,1.0177
202602140945,test,1,0.042614,0.00003164,0.0519,1.807,4.174,59.69,0.9794
202602141000,test,1,0.046095,0.00023003,0.0635,2.009,5.355,69.71,1.1617
202602141015,test,1,0.049457,0.00031811,0.0724,2.240,5.897,39.02,1.1923
202602141030,test,1,0.054781,0.00005729,0.0861,2.668,5.530,66.95,1.0095
202602141045,test,1,0.058824,0.00002822,0.0956,2.940,5.438,37.10,0.9244
202602141100,test,1,0.060931,0.00023431,0.1049,2.992,6.132,39.82,1.0064
202602141115,test,1,0.065269,0.00016247,0.1155,3.055,6.127,46.34,0.9388
202602141130,test,2,0.070677,0.00010347,0.1251,3.108,5.485,74.77,0.7761
202602141145,test,2,0.076833,0.00004960,0.1438,3.306,5.477,68.58,0.7129
202602141200,test,1,0.084146,0.00007696,0.1632,3.606,5.759,135.38,0.6844
202602141215,test,1,0.089195,0.00006841,0.1813,3.811,5.783,75.48,0.6483
202602141230,test,2,0.093316,0.00040533,0.2004,3.998,6.870,15.86,0.7362
202602141245,test,2,0.099305,0.00055498,0.2108,4.017,6.933,126.66,0.6981
202602141300,test,2,0.107363,0.00036771,0.2249,4.162,6.751,31.75,0.6288
202602141315,test,3,0.113766,0.00010005,0.2276,4.014,6.140,162.62,0.5397
202602141330,test,3,0.123068,0.00005387,0.2442,4.113,6.077,44.80,0.4938
202602141345,test,3,0.130229,0.00011288,0.2545,4.055,6.190,24.81,0.4753
202602141400,test,3,0.138608,0.00010262,0.2731,4.269,6.137,31.17,0.4428
202602141415,test,3,0.145543,0.00015820,0.2845,4.375,6.497,50.63,0.4464
202602141430,test,3,0.151159,0.00011544,0.2639,4.013,6.026,49.63,0.3986
202602141445,test,3,0.156102,0.00007696,0.2454,3.697,5.411,47.59,0.3466
202602141500,test,3,0.159972,0.00016333,0.2485,3.465,5.747,25.29,0.3593
202602141515,test,3,0.167056,0.00024799,0.2929,3.939,6.574,33.67,0.3935
202602141530,test,3,0.170874,0.00035915,0.2904,3.881,6.613,35.21,0.3870
202602141545,test,3,0.171893,0.00014708,0.2853,3.710,5.838,35.65,0.3396
202602141600,test,3,0.172491,0.00015563,0.2771,3.575,5.578,62.91,0.3234
202602141615,test,3,0.173454,0.00012998,0.2620,3.354,5.469,46.09,0.3153
202602141630,test,4,0.173916,0.00017530,0.2444,3.142,5.392,62.03,0.3100
202602141645,test,4,0.174928,0.00018043,0.2451,3.202,5.340,43.03,0.3053
202602141700,test,5,0.174113,0.00013939,0.2404,3.311,5.161,33.79,0.2964
202602141715,test,5,0.173029,0.00006841,0.2383,3.359,5.363,37.29,0.3100
202602141730,test,6,0.175903,0.00010262,0.2430,3.513,5.830,66.04,0.3314
202602141745,test,7,0.180608,0.00024799,0.2485,3.684,6.539,46.18,0.3621
202602141800,test,7,0.188317,0.00012656,0.2506,3.540,6.205,72.42,0.3295
202602141815,test,7,0.200172,0.00005558,0.2519,3.396,5.704,85.54,0.2849
202602141830,test,8,0.204376,0.00009748,0.2404,3.127,5.502,75.17,0.2692
202602141845,test,8,0.208221,0.00008722,0.2364,3.174,5.332,33.54,0.2561
202602141900,test,8,0.213591,0.00024200,0.2464,3.335,6.251,44.38,0.2927
202602141915,test,8,0.219743,0.00038224,0.2593,3.567,6.763,32.56,0.3078
202602141930,test,8,0.221890,0.00022918,0.2618,3.449,6.144,61.94,0.2769
202602141945,test,9,0.221551,0.00014879,0.2567,3.412,5.967,26.56,0.2693
202602142000,test,9,0.223366,0.00025568,0.2757,3.726,6.269,57.61,0.2807
202602142015,test,9,0.225687,0.00043184,0.2804,3.674,6.589,45.54,0.2920
202602142030,test,9,0.227200,0.00041132,0.2758,3.766,6.397,129.25,0.2815
202602142045,test,9,0.229609,0.00041645,0.2746,3.813,6.306,116.72,0.2746
202602142100,test,9,0.232041,0.00045749,0.2732,3.833,6.502,51.54,0.2802
202602142115,test,9,0.235003,0.00047802,0.2754,3.707,6.632,153.07,0.2822
202602142130,test,9,0.239818,0.00048400,0.2791,3.906,6.793,53.92,0.2833
202602142145,test,9,0.247503,0.00043783,0.2854,3.963,7.034,200.00,0.2842
202602142200,test,9,0.252764,0.00046091,0.2790,3.920,7.146,35.99,0.2827
202602142215,test,10,0.251146,0.00043868,0.2713,3.718,6.816,27.92,0.2714
202602142230,test,10,0.253788,0.00041303,0.2821,3.908,6.827,66.58,0.2690
202602142245,test,10,0.258584,0.00049512,0.2926,3.922,7.079,69.25,0.2738
202602142300,test,11,0.262761,0.00033692,0.2899,3.811,6.851,37.01,0.2607
202602142315,test,11,0.278218,0.00046091,0.2964,3.705,6.959,33.93,0.2501
202602142330,test,11,0.289354,0.00019924,0.2953,3.580,6.216,31.37,0.2148
202602142345,test,11,0.305216,0.00020267,0.3029,3.383,5.861,35.75,0.1920
202602150145,test,11,0.364942,0.00011202,0.3633,3.199,5.055,44.51,0.1385
202602150200,test,11,0.372900,0.00022575,0.3846,3.359,5.535,59.77,0.1484
202602150215,test,11,0.381599,0.00021036,0.3933,3.411,5.658,34.30,0.1483
202602150230,test,11,0.377513,0.00038224,0.3994,3.554,6.245,39.06,0.1654
202602150245,test,11,0.377524,0.00046519,0.4022,3.617,6.472,35.64,0.1714
202602150300,test,11,0.373475,0.00065503,0.4020,3.614,6.782,40.18,0.1816
202602150315,test,12,0.370774,0.00082434,0.4065,3.678,7.530,72.61,0.2031
202602150330,test,12,0.372409,0.00082092,0.4107,3.693,7.390,34.08,0.1984
202602150345,test,12,0.374084,0.00081323,0.4101,3.595,7.435,70.72,0.1987
202602150400,test,11,0.374151,0.00090472,0.4097,3.508,7.653,57.16,0.2045
202602150415,test,11,0.371959,0.00111594,0.4062,3.487,8.326,76.61,0.2238
202602150430,test,12,0.375695,0.00152640,0.4097,3.596,9.383,71.17,0.2498
202602150445,test,12,0.378914,0.00142892,0.4086,3.806,9.008,145.25,0.2377
202602150500,test,12,0.386097,0.00130493,0.4163,3.879,8.631,200.00,0.2235
202602150515,test,12,0.394624,0.00123310,0.4335,3.987,8.501,73.96,0.2154
202602150530,test,12,0.404823,0.00099109,0.4530,4.089,7.985,123.78,0.1972
202602150545,test,12,0.403887,0.00096117,0.4508,4.049,7.887,55.79,0.1953
202602150600,test,12,0.402559,0.00114588,0.4559,4.166,8.387,157.84,0.2084
202602150615,test,12,0.398144,0.00131177,0.4533,4.173,8.926,200.00,0.2242
202602150630,test,12,0.389230,0.00157344,0.4414,4.218,9.993,139.82,0.2567
202602150645,test,12,0.379253,0.00140755,0.4172,4.168,9.035,91.05,0.2382
202602150700,test,12,0.370006,0.00163415,0.4161,4.326,9.556,125.17,0.2583
202602150715,test,12,0.363203,0.00144261,0.4206,4.438,9.134,200.00,0.2515
202602150730,test,12,0.358533,0.00153325,0.4241,4.449,9.357,200.00,0.2610
202602150745,test,12,0.353003,0.00137847,0.4204,4.520,8.685,200.00,0.2460
202602150800,test,12,0.345007,0.00141610,0.4236,4.594,8.822,89.16,0.2557
202602150815,test,12,0.336069,0.00199502,0.4327,4.678,9.935,200.00,0.2956
202602150830,test,12,0.326400,0.00180518,0.4089,4.479,9.592,195.00,0.2939
202602150845,test,12,0.318829,0.00167092,0.3908,4.445,9.170,48.79,0.2876
202602150900,test,12,0.314924,0.00215749,0.3843,4.605,10.132,102.73,0.3217
202602150915,test,12,0.309449,0.00220881,0.3800,4.711,10.475,71.95,0.3385
202602150930,test,12,0.303321,0.00196253,0.3694,4.641,9.830,67.49,0.3241
202602150945,test,12,0.299253,0.00194286,0.3699,4.658,9.849,91.36,0.3291
202602151000,test,12,0.295773,0.00153410,0.3730,4.652,9.036,90.05,0.3055
202602151015,test,12,0.292655,0.00133058,0.3738,4.669,8.604,55.78,0.2940
202602151030,test,12,0.287874,0.00149392,0.3619,4.596,8.831,200.00,0.3067
202602151045,test,12,0.283139,0.00182570,0.3617,4.579,9.811,149.20,0.3465
202602151100,test,12,0.279252,0.00184708,0.3687,4.647,9.622,57.11,0.3446
202602151115,test,12,0.274507,0.00178124,0.3753,4.648,9.359,72.91,0.3409
202602151130,test,12,0.269454,0.00172053,0.3813,4.800,9.542,57.73,0.3541
202602151145,test,12,0.264093,0.00168204,0.3771,4.721,9.225,68.56,0.3493
202602151200,test,12,0.258338,0.00204291,0.3705,4.847,9.642,53.15,0.3732
202602151215,test,12,0.251159,0.00254060,0.3705,4.934,10.662,62.91,0.4245
202602151230,test,12,0.247203,0.00365226,0.3763,5.136,13.352,55.70,0.5401
202602151245,test,12,0.240624,0.00399773,0.3755,5.192,14.139,158.55,0.5876
202602151300,test,12,0.238495,0.00379849,0.3711,5.213,15.049,99.49,0.6310
202602151315,test,12,0.237651,0.00418843,0.3790,5.461,14.559,86.00,0.6126
202602151330,test,12,0.234525,0.00423888,0.3756,5.545,13.348,88.49,0.5692
202602151345,test,12,0.230211,0.00391052,0.3690,5.359,12.383,200.00,0.5379
202602151400,test,12,0.225878,0.00443556,0.3889,5.550,14.547,68.32,0.6440
202602151415,test,12,0.218936,0.00414226,0.3978,5.563,15.695,64.39,0.7169
202602151430,test,12,0.214653,0.00367364,0.3845,5.486,13.053,58.82,0.6081
202602151445,test,12,0.207664,0.00254145,0.3627,5.319,11.005,78.67,0.5299
202602151500,test,12,0.197539,0.00166323,0.3250,4.780,9.479,125.04,0.4799
202602151515,test,11,0.187375,0.00119975,0.2935,4.382,8.516,65.06,0.4545
202602151530,test,11,0.177339,0.00160251,0.2807,4.311,9.513,72.98,0.5364
202602151545,test,11,0.168642,0.00138104,0.2626,4.156,9.075,82.38,0.5381
202602151600,test,10,0.164436,0.00142465,0.2527,3.995,9.231,72.25,0.5614
202602151615,test,11,0.160501,0.00126645,0.2415,3.893,8.721,116.80,0.5433
202602151630,test,11,0.153698,0.00111081,0.2266,3.910,8.331,109.56,0.5421
202602151645,test,11,0.146252,0.00179064,0.2260,4.122,10.304,200.00,0.7045
202602151700,test,11,0.139673,0.00201126,0.2195,4.166,10.125,142.98,0.7249
202602151715,test,11,0.133160,0.00168118,0.2018,3.930,9.682,174.36,0.7271
202602151730,test,11,0.131142,0.00164527,0.2064,4.054,9.711,97.83,0.7405
202602151745,test,11,0.128281,0.00191722,0.2087,4.118,9.924,97.45,0.7736
202602151800,test,11,0.125666,0.00192917,0.2033,4.032,10.723,89.81,0.8533
202602151815,test,11,0.124583,0.00171112,0.1977,3.927,10.072,154.50,0.8084
202602151830,test,11,0.125479,0.00143919,0.1929,3.803,9.278,97.65,0.7394
202602151845,test,10,0.121868,0.00141524,0.1852,3.698,9.021,200.00,0.7403
202602151900,test,10,0.117867,0.00148451,0.1809,3.633,9.023,101.71,0.7655
202602151915,test,8,0.115746,0.00109542,0.1720,3.582,8.250,51.94,0.7128
202602151930,test,9,0.117297,0.00153924,0.1829,3.750,9.616,78.93,0.8198
202602151945,test,8,0.118260,0.00143748,0.1836,3.693,9.421,94.90,0.7966
202602152000,test,8,0.118604,0.00111253,0.1779,3.663,8.267,200.00,0.6970
202602152015,test,8,0.119760,0.00117153,0.1792,3.772,8.458,39.54,0.7062
202602152030,test,8,0.120833,0.00187529,0.1915,4.006,9.682,136.11,0.8012
202602152045,test,8,0.117476,0.00122626,0.1799,3.871,8.448,62.41,0.7191
202602152100,test,8,0.117992,0.00114502,0.1770,3.767,8.318,117.47,0.7049
202602152115,test,8,0.120692,0.00091670,0.1716,3.603,7.790,200.00,0.6454
202602152130,test,7,0.123941,0.00116212,0.1758,3.620,8.450,68.57,0.6818
202602152145,test,8,0.125616,0.00112279,0.1736,3.540,8.312,98.36,0.6617
202602152200,test,9,0.129922,0.00096972,0.1760,3.509,7.925,61.92,0.6100
202602152215,test,9,0.131868,0.00100734,0.1735,3.292,8.039,189.35,0.6097
202602152230,test,8,0.135137,0.00136479,0.1886,3.667,8.925,83.10,0.6605
202602152245,test,9,0.132619,0.00125192,0.1857,3.775,8.577,110.33,0.6467
202602152300,test,9,0.136170,0.00139643,0.1882,3.931,8.875,83.23,0.6518
202602152315,test,9,0.136374,0.00143063,0.1876,3.854,8.870,78.38,0.6504
202602152330,test,9,0.134385,0.00144090,0.1879,3.818,9.371,149.02,0.6973
202602152345,test,9,0.136673,0.00155378,0.1920,3.811,9.710,166.51,0.7104
202602160145,test,9,0.149244,0.00136137,0.2152,4.093,8.937,109.55,0.5988
202602160200,test,11,0.149058,0.00137591,0.2137,4.088,8.797,66.79,0.5902
202602160215,test,11,0.147018,0.00186847,0.2214,4.283,9.963,200.00,0.6777
202602160230,test,11,0.143428,0.00168804,0.2157,4.252,9.388,124.87,0.6546
202602160245,test,11,0.140887,0.00129895,0.2032,3.998,8.581,64.42,0.6091
202602160300,test,11,0.138341,0.00131434,0.2014,4.028,8.800,122.63,0.6361
202602160315,test,11,0.134642,0.00118436,0.1968,4.063,8.520,65.60,0.6328
202602160330,test,11,0.129156,0.00119975,0.1897,3.994,8.471,76.68,0.6559
202602160345,test,10,0.125164,0.00133572,0.1823,3.909,8.787,200.00,0.7020
202602160400,test,12,0.122581,0.00146398,0.1826,3.923,9.198,144.22,0.7504
202602160415,test,12,0.119840,0.00153582,0.1756,3.782,9.213,99.41,0.7688
202602160430,test,12,0.116814,0.00116298,0.1669,3.621,8.468,200.00,0.7249
202602160445,test,12,0.116164,0.00138788,0.1680,3.637,9.011,98.30,0.7757
202602160500,test,12,0.115810,0.00130151,0.1659,3.610,8.983,156.58,0.7757
202602160515,test,11,0.118822,0.00124934,0.1694,3.703,8.699,200.00,0.7321
202602160530,test,11,0.118414,0.00128526,0.1674,3.585,8.979,117.88,0.7583
202602160545,test,11,0.116036,0.00106207,0.1596,3.442,8.237,163.28,0.7098
202602160600,test,11,0.113412,0.00093294,0.1529,3.425,7.806,200.00,0.6883
202602160615,test,12,0.112590,0.00086710,0.1495,3.403,7.523,56.43,0.6681
202602160630,test,12,0.113069,0.00071831,0.1472,3.389,7.115,69.93,0.6293
202602160645,test,12,0.114967,0.00082777,0.1530,3.426,7.550,190.41,0.6567
202602160700,test,12,0.116943,0.00085085,0.1565,3.500,7.674,101.42,0.6562
202602160715,test,12,0.117845,0.00078245,0.1534,3.347,7.455,80.25,0.6326
202602160730,test,11,0.113330,0.00073883,0.1423,3.164,7.254,200.00,0.6401
202602160745,test,11,0.109667,0.00078843,0.1412,3.242,7.459,62.66,0.6801
202602160800,test,11,0.110048,0.00077133,0.1426,3.294,7.332,40.79,0.6663
202602160815,test,11,0.111861,0.00093551,0.1484,3.401,7.830,53.04,0.6999
202602160830,test,11,0.112037,0.00112449,0.1538,3.602,8.309,67.50,0.7416
202602160845,test,10,0.111654,0.00122540,0.1561,3.639,8.566,32.75,0.7672
202602160900,test,10,0.109018,0.00105609,0.1582,3.705,8.129,200.00,0.7457
202602160915,test,10,0.106051,0.00093380,0.1515,3.599,7.834,200.00,0.7387
202602160930,test,9,0.102686,0.00083204,0.1436,3.410,7.561,200.00,0.7363
202602160945,test,8,0.098405,0.00103300,0.1368,3.266,8.098,62.72,0.8229
202602161000,test,8,0.096899,0.00099622,0.1347,3.248,7.980,90.20,0.8236
202602161015,test,7,0.095542,0.00096715,0.1317,3.190,7.894,51.98,0.8263
202602161030,test,7,0.094535,0.00075850,0.1224,2.925,7.222,59.75,0.7640
202602161045,test,7,0.091843,0.00075081,0.1166,2.872,7.193,80.07,0.7831
202602161100,test,7,0.088718,0.00071232,0.1147,2.886,6.923,200.00,0.7803
202602161115,test,8,0.087081,0.00080468,0.1114,2.809,7.323,57.18,0.8410
202602161130,test,8,0.088754,0.00065247,0.1090,2.704,6.858,47.80,0.7727
202602161145,test,8,0.090190,0.00078736,0.1136,2.774,7.450,61.59,0.8261
202602161200,test,8,0.093424,0.00065047,0.1178,2.875,6.967,66.40,0.7457
202602161215,test,8,0.099363,0.00058948,0.1219,2.873,6.765,45.82,0.6808
202602161230,test,8,0.097931,0.00042231,0.1195,2.886,6.293,105.11,0.6426
202602161245,test,9,0.098916,0.00050731,0.1193,2.822,6.551,44.10,0.6623
202602161300,test,9,0.099960,0.00052610,0.1223,2.891,6.617,38.28,0.6619
202602161315,test,10,0.099794,0.00055384,0.1235,2.903,6.713,49.90,0.6727
202602161330,test,10,0.101956,0.00053236,0.1236,2.901,6.412,33.91,0.6289
202602161345,test,10,0.103983,0.00062184,0.1245,2.805,6.719,60.14,0.6461
202602161400,test,10,0.107889,0.00066031,0.1280,2.846,6.837,96.95,0.6337
202602161415,test,10,0.109193,0.00061399,0.1335,2.965,6.794,46.90,0.6222
202602161430,test,10,0.107758,0.00073285,0.1347,2.954,7.239,76.79,0.6718
202602161445,test,10,0.105040,0.00063194,0.1331,3.001,6.896,65.52,0.6565
202602161500,test,9,0.105385,0.00076620,0.1359,3.077,7.210,57.43,0.6842
202602161515,test,8,0.104375,0.00089404,0.1389,3.076,7.539,133.97,0.7223
202602161530,test,8,0.105943,0.00059432,0.1373,3.091,6.704,94.51,0.6328
202602161545,test,8,0.107349,0.00067983,0.1399,3.161,6.917,57.28,0.6444
202602161600,test,8,0.109882,0.00050966,0.1439,3.236,6.820,45.79,0.6206
202602161615,test,9,0.108720,0.00064648,0.1487,3.385,7.171,79.18,0.6596
202602161630,test,8,0.104077,0.00103385,0.1475,3.416,8.052,59.68,0.7736
202602161645,test,9,0.100844,0.00118008,0.1442,3.409,8.405,44.63,0.8335
202602161700,test,10,0.099800,0.00107319,0.1412,3.339,8.144,52.12,0.8161
202602161715,test,10,0.097152,0.00087993,0.1333,3.223,7.690,42.81,0.7916
202602161730,test,10,0.097282,0.00078501,0.1317,3.189,7.371,60.15,0.7577
202602161745,test,9,0.095628,0.00082691,0.1249,2.971,7.399,62.33,0.7737
202602161800,test,9,0.092563,0.00073712,0.1163,2.786,7.032,33.15,0.7597
