GPU 0: NVIDIA A100-SXM4-40GB (UUID: GPU-6da32a56-b72c-9033-152d-27befc73a4b4)
host gpuhost006.jc.rl.ac.uk | CUDA ok | Wed 12 Aug 16:24:18 BST 2026
args: python /home/users/dv321/dissertation/Code/3 - Diffusion stage/train_ldm.py --attn 16 --batch 32 --cond-drop 0.1 --cond-mode full --dropout 0.0 --lr 0.0001 --mults 1,2,4 --p-mean -1.2 --p-std 1.2 --weight-decay 0.0 --width 128 --limit 613892 --epochs 6 --warmup 1000 --psd-crops 128 --patience 0 --no-keep-sampled --sample-every 6 --sample-crops 128 --seed 0 --out /home/users/dv321/dissertation_outputs/hpo/ldm_coarse/trial_015_r2 --latents-dir /work/scratch-nopw2/dv321/dissertation/latents_ml_ep17 --vae /home/users/dv321/dissertation_outputs/vae_v2/vae_ep17.pt --leads 15,30,45,60
pooled sigma_data 0.7407 from [+15min 0.5800, +30min 0.7073, +45min 0.7921, +60min 0.8546]
diagnostics: 128 fixed val crops (rows 0..53123), 8 members, 25 steps
device=cuda | denoiser 65.7M params | cond=full (20ch) | sigma_data=0.7407 | latent_scale=0.784
train rows 613892 | val rows 53124 | 19184 steps/epoch (batch 32) | weighted loss starts near 1.0 by construction
GPU: NVIDIA A100-SXM4-40GB | 42 GB total
  ep2 step 16400/19184 | loss_w 0.3655 raw 0.0475 | lr 7.90e-05 | gn 0.24 | 292 img/s
  ep2 step 16600/19184 | loss_w 0.3655 raw 0.0475 | lr 7.88e-05 | gn 0.24 | 292 img/s
  ep2 step 16800/19184 | loss_w 0.3655 raw 0.0475 | lr 7.85e-05 | gn 0.24 | 292 img/s
  ep2 step 17000/19184 | loss_w 0.3654 raw 0.0475 | lr 7.83e-05 | gn 0.24 | 292 img/s
  ep2 step 17200/19184 | loss_w 0.3654 raw 0.0475 | lr 7.81e-05 | gn 0.24 | 292 img/s
  ep2 step 17400/19184 | loss_w 0.3654 raw 0.0475 | lr 7.79e-05 | gn 0.24 | 292 img/s
  ep2 step 17600/19184 | loss_w 0.3653 raw 0.0475 | lr 7.76e-05 | gn 0.24 | 292 img/s
  ep2 step 17800/19184 | loss_w 0.3653 raw 0.0475 | lr 7.74e-05 | gn 0.24 | 292 img/s
  ep2 step 18000/19184 | loss_w 0.3653 raw 0.0475 | lr 7.72e-05 | gn 0.24 | 292 img/s
  ep2 step 18200/19184 | loss_w 0.3652 raw 0.0475 | lr 7.69e-05 | gn 0.24 | 292 img/s
  ep2 step 18400/19184 | loss_w 0.3652 raw 0.0475 | lr 7.67e-05 | gn 0.24 | 292 img/s
  ep2 step 18600/19184 | loss_w 0.3651 raw 0.0475 | lr 7.65e-05 | gn 0.24 | 292 img/s
  ep2 step 18800/19184 | loss_w 0.3652 raw 0.0475 | lr 7.62e-05 | gn 0.24 | 292 img/s
  ep2 step 19000/19184 | loss_w 0.3651 raw 0.0475 | lr 7.60e-05 | gn 0.24 | 292 img/s
epoch   2/6 | train 0.3651 | val 0.3497 (raw 0.0445) | 2100s | 292 img/s | GPU 7.8 GB
  new best (val loss_w 0.3497) -> diff_best.pt
  ep3 step 200/19184 | loss_w 0.3599 raw 0.0465 | lr 7.56e-05 | gn 0.20 | 290 img/s
  ep3 step 400/19184 | loss_w 0.3620 raw 0.0463 | lr 7.53e-05 | gn 0.20 | 291 img/s
  ep3 step 600/19184 | loss_w 0.3614 raw 0.0465 | lr 7.51e-05 | gn 0.20 | 292 img/s
  ep3 step 800/19184 | loss_w 0.3621 raw 0.0465 | lr 7.48e-05 | gn 0.20 | 292 img/s
  ep3 step 1000/19184 | loss_w 0.3625 raw 0.0464 | lr 7.46e-05 | gn 0.20 | 292 img/s
  ep3 step 1200/19184 | loss_w 0.3624 raw 0.0466 | lr 7.44e-05 | gn 0.21 | 292 img/s
  ep3 step 1400/19184 | loss_w 0.3622 raw 0.0465 | lr 7.41e-05 | gn 0.21 | 292 img/s
  ep3 step 1600/19184 | loss_w 0.3622 raw 0.0465 | lr 7.39e-05 | gn 0.21 | 292 img/s
  ep3 step 1800/19184 | loss_w 0.3621 raw 0.0465 | lr 7.36e-05 | gn 0.21 | 292 img/s
  ep3 step 2000/19184 | loss_w 0.3623 raw 0.0466 | lr 7.34e-05 | gn 0.21 | 292 img/s
  ep3 step 2200/19184 | loss_w 0.3624 raw 0.0466 | lr 7.32e-05 | gn 0.21 | 292 img/s
  ep3 step 2400/19184 | loss_w 0.3624 raw 0.0466 | lr 7.29e-05 | gn 0.21 | 292 img/s
  ep3 step 2600/19184 | loss_w 0.3622 raw 0.0466 | lr 7.27e-05 | gn 0.21 | 292 img/s
  ep3 step 2800/19184 | loss_w 0.3620 raw 0.0466 | lr 7.24e-05 | gn 0.21 | 292 img/s
  ep3 step 3000/19184 | loss_w 0.3621 raw 0.0466 | lr 7.22e-05 | gn 0.21 | 292 img/s
  ep3 step 3200/19184 | loss_w 0.3622 raw 0.0467 | lr 7.19e-05 | gn 0.21 | 292 img/s
  ep3 step 3400/19184 | loss_w 0.3625 raw 0.0466 | lr 7.17e-05 | gn 0.21 | 292 img/s
  ep3 step 3600/19184 | loss_w 0.3623 raw 0.0466 | lr 7.14e-05 | gn 0.21 | 292 img/s
  ep3 step 3800/19184 | loss_w 0.3621 raw 0.0466 | lr 7.12e-05 | gn 0.21 | 292 img/s
  ep3 step 4000/19184 | loss_w 0.3620 raw 0.0467 | lr 7.09e-05 | gn 0.21 | 292 img/s
  ep3 step 4200/19184 | loss_w 0.3621 raw 0.0466 | lr 7.07e-05 | gn 0.21 | 292 img/s
  ep3 step 4400/19184 | loss_w 0.3621 raw 0.0466 | lr 7.04e-05 | gn 0.21 | 292 img/s
  ep3 step 4600/19184 | loss_w 0.3623 raw 0.0466 | lr 7.02e-05 | gn 0.21 | 292 img/s
  ep3 step 4800/19184 | loss_w 0.3622 raw 0.0467 | lr 6.99e-05 | gn 0.21 | 292 img/s
  ep3 step 5000/19184 | loss_w 0.3622 raw 0.0467 | lr 6.97e-05 | gn 0.21 | 292 img/s
  ep3 step 5200/19184 | loss_w 0.3622 raw 0.0468 | lr 6.94e-05 | gn 0.21 | 292 img/s
  ep3 step 5400/19184 | loss_w 0.3622 raw 0.0468 | lr 6.92e-05 | gn 0.21 | 292 img/s
  ep3 step 5600/19184 | loss_w 0.3621 raw 0.0467 | lr 6.89e-05 | gn 0.21 | 292 img/s
  ep3 step 5800/19184 | loss_w 0.3621 raw 0.0467 | lr 6.87e-05 | gn 0.21 | 292 img/s
  ep3 step 6000/19184 | loss_w 0.3623 raw 0.0467 | lr 6.84e-05 | gn 0.21 | 292 img/s
  ep3 step 6200/19184 | loss_w 0.3621 raw 0.0467 | lr 6.81e-05 | gn 0.21 | 292 img/s
  ep3 step 6400/19184 | loss_w 0.3620 raw 0.0467 | lr 6.79e-05 | gn 0.21 | 292 img/s
  ep3 step 6600/19184 | loss_w 0.3619 raw 0.0467 | lr 6.76e-05 | gn 0.21 | 292 img/s
  ep3 step 6800/19184 | loss_w 0.3618 raw 0.0467 | lr 6.74e-05 | gn 0.21 | 292 img/s
  ep3 step 7000/19184 | loss_w 0.3617 raw 0.0467 | lr 6.71e-05 | gn 0.21 | 292 img/s
  ep3 step 7200/19184 | loss_w 0.3616 raw 0.0467 | lr 6.69e-05 | gn 0.21 | 292 img/s
  ep3 step 7400/19184 | loss_w 0.3616 raw 0.0467 | lr 6.66e-05 | gn 0.21 | 292 img/s
  ep3 step 7600/19184 | loss_w 0.3615 raw 0.0467 | lr 6.63e-05 | gn 0.21 | 292 img/s
  ep3 step 7800/19184 | loss_w 0.3615 raw 0.0467 | lr 6.61e-05 | gn 0.21 | 293 img/s
  ep3 step 8000/19184 | loss_w 0.3614 raw 0.0466 | lr 6.58e-05 | gn 0.21 | 293 img/s
  ep3 step 8200/19184 | loss_w 0.3615 raw 0.0467 | lr 6.55e-05 | gn 0.21 | 293 img/s
  ep3 step 8400/19184 | loss_w 0.3614 raw 0.0467 | lr 6.53e-05 | gn 0.21 | 293 img/s
  ep3 step 8600/19184 | loss_w 0.3613 raw 0.0467 | lr 6.50e-05 | gn 0.21 | 293 img/s
  ep3 step 8800/19184 | loss_w 0.3613 raw 0.0466 | lr 6.48e-05 | gn 0.21 | 293 img/s
  ep3 step 9000/19184 | loss_w 0.3612 raw 0.0466 | lr 6.45e-05 | gn 0.21 | 293 img/s
  ep3 step 9200/19184 | loss_w 0.3612 raw 0.0466 | lr 6.42e-05 | gn 0.21 | 293 img/s
  ep3 step 9400/19184 | loss_w 0.3612 raw 0.0466 | lr 6.40e-05 | gn 0.21 | 293 img/s
  ep3 step 9600/19184 | loss_w 0.3612 raw 0.0466 | lr 6.37e-05 | gn 0.21 | 293 img/s
  ep3 step 9800/19184 | loss_w 0.3612 raw 0.0466 | lr 6.34e-05 | gn 0.21 | 293 img/s
  ep3 step 10000/19184 | loss_w 0.3612 raw 0.0466 | lr 6.32e-05 | gn 0.21 | 293 img/s
  ep3 step 10200/19184 | loss_w 0.3613 raw 0.0467 | lr 6.29e-05 | gn 0.21 | 293 img/s
  ep3 step 10400/19184 | loss_w 0.3612 raw 0.0467 | lr 6.26e-05 | gn 0.21 | 293 img/s
  ep3 step 10600/19184 | loss_w 0.3611 raw 0.0466 | lr 6.24e-05 | gn 0.21 | 293 img/s
  ep3 step 10800/19184 | loss_w 0.3611 raw 0.0467 | lr 6.21e-05 | gn 0.21 | 293 img/s
  ep3 step 11000/19184 | loss_w 0.3611 raw 0.0467 | lr 6.18e-05 | gn 0.21 | 293 img/s
  ep3 step 11200/19184 | loss_w 0.3611 raw 0.0467 | lr 6.16e-05 | gn 0.21 | 293 img/s
  ep3 step 11400/19184 | loss_w 0.3610 raw 0.0467 | lr 6.13e-05 | gn 0.20 | 293 img/s
  ep3 step 11600/19184 | loss_w 0.3610 raw 0.0467 | lr 6.10e-05 | gn 0.20 | 293 img/s
  ep3 step 11800/19184 | loss_w 0.3609 raw 0.0467 | lr 6.08e-05 | gn 0.20 | 293 img/s
  ep3 step 12000/19184 | loss_w 0.3610 raw 0.0467 | lr 6.05e-05 | gn 0.20 | 293 img/s
  ep3 step 12200/19184 | loss_w 0.3609 raw 0.0467 | lr 6.02e-05 | gn 0.20 | 293 img/s
  ep3 step 12400/19184 | loss_w 0.3609 raw 0.0467 | lr 6.00e-05 | gn 0.20 | 293 img/s
  ep3 step 12600/19184 | loss_w 0.3609 raw 0.0467 | lr 5.97e-05 | gn 0.20 | 293 img/s
  ep3 step 12800/19184 | loss_w 0.3608 raw 0.0466 | lr 5.94e-05 | gn 0.20 | 293 img/s
  ep3 step 13000/19184 | loss_w 0.3608 raw 0.0466 | lr 5.92e-05 | gn 0.20 | 293 img/s
  ep3 step 13200/19184 | loss_w 0.3608 raw 0.0466 | lr 5.89e-05 | gn 0.20 | 293 img/s
  ep3 step 13400/19184 | loss_w 0.3608 raw 0.0466 | lr 5.86e-05 | gn 0.20 | 293 img/s
  ep3 step 13600/19184 | loss_w 0.3608 raw 0.0467 | lr 5.83e-05 | gn 0.20 | 293 img/s
  ep3 step 13800/19184 | loss_w 0.3608 raw 0.0467 | lr 5.81e-05 | gn 0.20 | 293 img/s
  ep3 step 14000/19184 | loss_w 0.3607 raw 0.0467 | lr 5.78e-05 | gn 0.20 | 293 img/s
  ep3 step 14200/19184 | loss_w 0.3607 raw 0.0467 | lr 5.75e-05 | gn 0.20 | 293 img/s
  ep3 step 14400/19184 | loss_w 0.3607 raw 0.0467 | lr 5.72e-05 | gn 0.20 | 293 img/s
  ep3 step 14600/19184 | loss_w 0.3607 raw 0.0467 | lr 5.70e-05 | gn 0.20 | 293 img/s
  ep3 step 14800/19184 | loss_w 0.3607 raw 0.0467 | lr 5.67e-05 | gn 0.20 | 293 img/s
  ep3 step 15000/19184 | loss_w 0.3606 raw 0.0467 | lr 5.64e-05 | gn 0.20 | 293 img/s
  ep3 step 15200/19184 | loss_w 0.3606 raw 0.0467 | lr 5.62e-05 | gn 0.20 | 293 img/s
  ep3 step 15400/19184 | loss_w 0.3605 raw 0.0467 | lr 5.59e-05 | gn 0.20 | 293 img/s
  ep3 step 15600/19184 | loss_w 0.3605 raw 0.0466 | lr 5.56e-05 | gn 0.20 | 293 img/s
  ep3 step 15800/19184 | loss_w 0.3604 raw 0.0466 | lr 5.53e-05 | gn 0.20 | 293 img/s
  ep3 step 16000/19184 | loss_w 0.3604 raw 0.0466 | lr 5.51e-05 | gn 0.20 | 293 img/s
  ep3 step 16200/19184 | loss_w 0.3604 raw 0.0466 | lr 5.48e-05 | gn 0.20 | 293 img/s
  ep3 step 16400/19184 | loss_w 0.3604 raw 0.0466 | lr 5.45e-05 | gn 0.20 | 293 img/s
  ep3 step 16600/19184 | loss_w 0.3603 raw 0.0466 | lr 5.42e-05 | gn 0.20 | 293 img/s
  ep3 step 16800/19184 | loss_w 0.3603 raw 0.0466 | lr 5.40e-05 | gn 0.20 | 293 img/s
  ep3 step 17000/19184 | loss_w 0.3603 raw 0.0466 | lr 5.37e-05 | gn 0.20 | 293 img/s
  ep3 step 17200/19184 | loss_w 0.3602 raw 0.0466 | lr 5.34e-05 | gn 0.20 | 293 img/s
  ep3 step 17400/19184 | loss_w 0.3602 raw 0.0466 | lr 5.31e-05 | gn 0.20 | 293 img/s
  ep3 step 17600/19184 | loss_w 0.3602 raw 0.0466 | lr 5.29e-05 | gn 0.20 | 293 img/s
  ep3 step 17800/19184 | loss_w 0.3602 raw 0.0466 | lr 5.26e-05 | gn 0.20 | 293 img/s
  ep3 step 18000/19184 | loss_w 0.3602 raw 0.0466 | lr 5.23e-05 | gn 0.20 | 293 img/s
  ep3 step 18200/19184 | loss_w 0.3601 raw 0.0466 | lr 5.20e-05 | gn 0.20 | 293 img/s
  ep3 step 18400/19184 | loss_w 0.3601 raw 0.0466 | lr 5.18e-05 | gn 0.20 | 293 img/s
  ep3 step 18600/19184 | loss_w 0.3601 raw 0.0466 | lr 5.15e-05 | gn 0.20 | 293 img/s
  ep3 step 18800/19184 | loss_w 0.3600 raw 0.0466 | lr 5.12e-05 | gn 0.20 | 293 img/s
  ep3 step 19000/19184 | loss_w 0.3600 raw 0.0466 | lr 5.09e-05 | gn 0.20 | 293 img/s
epoch   3/6 | train 0.3600 | val 0.3462 (raw 0.0440) | 2098s | 293 img/s | GPU 7.8 GB
  new best (val loss_w 0.3462) -> diff_best.pt
  ep4 step 200/19184 | loss_w 0.3592 raw 0.0460 | lr 5.04e-05 | gn 0.18 | 291 img/s
  ep4 step 400/19184 | loss_w 0.3596 raw 0.0462 | lr 5.01e-05 | gn 0.18 | 292 img/s
  ep4 step 600/19184 | loss_w 0.3599 raw 0.0459 | lr 4.99e-05 | gn 0.18 | 292 img/s
  ep4 step 800/19184 | loss_w 0.3595 raw 0.0461 | lr 4.96e-05 | gn 0.18 | 292 img/s
  ep4 step 1000/19184 | loss_w 0.3594 raw 0.0462 | lr 4.93e-05 | gn 0.18 | 292 img/s
  ep4 step 1200/19184 | loss_w 0.3589 raw 0.0463 | lr 4.90e-05 | gn 0.18 | 292 img/s
  ep4 step 1400/19184 | loss_w 0.3588 raw 0.0464 | lr 4.88e-05 | gn 0.18 | 292 img/s
  ep4 step 1600/19184 | loss_w 0.3589 raw 0.0465 | lr 4.85e-05 | gn 0.18 | 293 img/s
  ep4 step 1800/19184 | loss_w 0.3585 raw 0.0465 | lr 4.82e-05 | gn 0.18 | 293 img/s
  ep4 step 2000/19184 | loss_w 0.3586 raw 0.0464 | lr 4.79e-05 | gn 0.18 | 293 img/s
  ep4 step 2200/19184 | loss_w 0.3583 raw 0.0463 | lr 4.77e-05 | gn 0.18 | 293 img/s
  ep4 step 2400/19184 | loss_w 0.3581 raw 0.0462 | lr 4.74e-05 | gn 0.18 | 293 img/s
  ep4 step 2600/19184 | loss_w 0.3579 raw 0.0462 | lr 4.71e-05 | gn 0.18 | 293 img/s
  ep4 step 2800/19184 | loss_w 0.3580 raw 0.0463 | lr 4.68e-05 | gn 0.18 | 293 img/s
  ep4 step 3000/19184 | loss_w 0.3581 raw 0.0462 | lr 4.66e-05 | gn 0.18 | 293 img/s
  ep4 step 3200/19184 | loss_w 0.3582 raw 0.0463 | lr 4.63e-05 | gn 0.18 | 293 img/s
  ep4 step 3400/19184 | loss_w 0.3579 raw 0.0462 | lr 4.60e-05 | gn 0.18 | 293 img/s
  ep4 step 3600/19184 | loss_w 0.3578 raw 0.0462 | lr 4.57e-05 | gn 0.18 | 293 img/s
  ep4 step 3800/19184 | loss_w 0.3575 raw 0.0462 | lr 4.55e-05 | gn 0.18 | 293 img/s
  ep4 step 4000/19184 | loss_w 0.3575 raw 0.0461 | lr 4.52e-05 | gn 0.18 | 293 img/s
  ep4 step 4200/19184 | loss_w 0.3575 raw 0.0461 | lr 4.49e-05 | gn 0.18 | 293 img/s
  ep4 step 4400/19184 | loss_w 0.3575 raw 0.0461 | lr 4.46e-05 | gn 0.18 | 293 img/s
  ep4 step 4600/19184 | loss_w 0.3575 raw 0.0462 | lr 4.44e-05 | gn 0.18 | 293 img/s
  ep4 step 4800/19184 | loss_w 0.3576 raw 0.0462 | lr 4.41e-05 | gn 0.18 | 293 img/s
  ep4 step 5000/19184 | loss_w 0.3575 raw 0.0463 | lr 4.38e-05 | gn 0.18 | 293 img/s
  ep4 step 5200/19184 | loss_w 0.3575 raw 0.0463 | lr 4.35e-05 | gn 0.18 | 293 img/s
  ep4 step 5400/19184 | loss_w 0.3573 raw 0.0462 | lr 4.33e-05 | gn 0.18 | 293 img/s
  ep4 step 5600/19184 | loss_w 0.3573 raw 0.0462 | lr 4.30e-05 | gn 0.18 | 293 img/s
  ep4 step 5800/19184 | loss_w 0.3573 raw 0.0462 | lr 4.27e-05 | gn 0.18 | 293 img/s
  ep4 step 6000/19184 | loss_w 0.3574 raw 0.0462 | lr 4.25e-05 | gn 0.18 | 293 img/s
  ep4 step 6200/19184 | loss_w 0.3574 raw 0.0462 | lr 4.22e-05 | gn 0.18 | 293 img/s
  ep4 step 6400/19184 | loss_w 0.3573 raw 0.0462 | lr 4.19e-05 | gn 0.18 | 293 img/s
  ep4 step 6600/19184 | loss_w 0.3574 raw 0.0462 | lr 4.16e-05 | gn 0.18 | 293 img/s
  ep4 step 6800/19184 | loss_w 0.3576 raw 0.0462 | lr 4.14e-05 | gn 0.18 | 293 img/s
  ep4 step 7000/19184 | loss_w 0.3576 raw 0.0462 | lr 4.11e-05 | gn 0.18 | 293 img/s
  ep4 step 7200/19184 | loss_w 0.3575 raw 0.0462 | lr 4.08e-05 | gn 0.18 | 293 img/s
  ep4 step 7400/19184 | loss_w 0.3574 raw 0.0462 | lr 4.06e-05 | gn 0.18 | 293 img/s
  ep4 step 7600/19184 | loss_w 0.3575 raw 0.0461 | lr 4.03e-05 | gn 0.18 | 293 img/s
  ep4 step 7800/19184 | loss_w 0.3574 raw 0.0461 | lr 4.00e-05 | gn 0.18 | 293 img/s
  ep4 step 8000/19184 | loss_w 0.3574 raw 0.0462 | lr 3.97e-05 | gn 0.18 | 293 img/s
  ep4 step 8200/19184 | loss_w 0.3573 raw 0.0462 | lr 3.95e-05 | gn 0.18 | 293 img/s
  ep4 step 8400/19184 | loss_w 0.3573 raw 0.0462 | lr 3.92e-05 | gn 0.18 | 293 img/s
  ep4 step 8600/19184 | loss_w 0.3573 raw 0.0461 | lr 3.89e-05 | gn 0.18 | 293 img/s
  ep4 step 8800/19184 | loss_w 0.3572 raw 0.0461 | lr 3.87e-05 | gn 0.18 | 293 img/s
  ep4 step 9000/19184 | loss_w 0.3572 raw 0.0461 | lr 3.84e-05 | gn 0.18 | 293 img/s
  ep4 step 9200/19184 | loss_w 0.3572 raw 0.0461 | lr 3.81e-05 | gn 0.18 | 293 img/s
  ep4 step 9400/19184 | loss_w 0.3571 raw 0.0461 | lr 3.79e-05 | gn 0.18 | 293 img/s
  ep4 step 9600/19184 | loss_w 0.3571 raw 0.0461 | lr 3.76e-05 | gn 0.18 | 293 img/s
  ep4 step 9800/19184 | loss_w 0.3570 raw 0.0461 | lr 3.73e-05 | gn 0.18 | 293 img/s
  ep4 step 10000/19184 | loss_w 0.3571 raw 0.0461 | lr 3.71e-05 | gn 0.18 | 293 img/s
  ep4 step 10200/19184 | loss_w 0.3571 raw 0.0461 | lr 3.68e-05 | gn 0.18 | 293 img/s
  ep4 step 10400/19184 | loss_w 0.3571 raw 0.0461 | lr 3.65e-05 | gn 0.18 | 293 img/s
  ep4 step 10600/19184 | loss_w 0.3571 raw 0.0461 | lr 3.63e-05 | gn 0.18 | 293 img/s
  ep4 step 10800/19184 | loss_w 0.3571 raw 0.0461 | lr 3.60e-05 | gn 0.18 | 293 img/s
  ep4 step 11000/19184 | loss_w 0.3571 raw 0.0461 | lr 3.57e-05 | gn 0.18 | 293 img/s
  ep4 step 11200/19184 | loss_w 0.3571 raw 0.0461 | lr 3.55e-05 | gn 0.18 | 293 img/s
  ep4 step 11400/19184 | loss_w 0.3571 raw 0.0461 | lr 3.52e-05 | gn 0.18 | 293 img/s
  ep4 step 11600/19184 | loss_w 0.3571 raw 0.0461 | lr 3.50e-05 | gn 0.18 | 293 img/s
  ep4 step 11800/19184 | loss_w 0.3571 raw 0.0461 | lr 3.47e-05 | gn 0.18 | 293 img/s
  ep4 step 12000/19184 | loss_w 0.3571 raw 0.0461 | lr 3.44e-05 | gn 0.18 | 293 img/s
  ep4 step 12200/19184 | loss_w 0.3571 raw 0.0461 | lr 3.42e-05 | gn 0.18 | 293 img/s
  ep4 step 12400/19184 | loss_w 0.3571 raw 0.0461 | lr 3.39e-05 | gn 0.18 | 293 img/s
  ep4 step 12600/19184 | loss_w 0.3570 raw 0.0461 | lr 3.37e-05 | gn 0.18 | 293 img/s
  ep4 step 12800/19184 | loss_w 0.3570 raw 0.0461 | lr 3.34e-05 | gn 0.18 | 293 img/s
  ep4 step 13000/19184 | loss_w 0.3570 raw 0.0461 | lr 3.31e-05 | gn 0.18 | 293 img/s
  ep4 step 13200/19184 | loss_w 0.3570 raw 0.0461 | lr 3.29e-05 | gn 0.18 | 293 img/s
  ep4 step 13400/19184 | loss_w 0.3570 raw 0.0461 | lr 3.26e-05 | gn 0.18 | 293 img/s
  ep4 step 13600/19184 | loss_w 0.3570 raw 0.0461 | lr 3.24e-05 | gn 0.18 | 293 img/s
  ep4 step 13800/19184 | loss_w 0.3569 raw 0.0461 | lr 3.21e-05 | gn 0.18 | 293 img/s
  ep4 step 14000/19184 | loss_w 0.3569 raw 0.0461 | lr 3.18e-05 | gn 0.18 | 293 img/s
  ep4 step 14200/19184 | loss_w 0.3569 raw 0.0461 | lr 3.16e-05 | gn 0.18 | 293 img/s
  ep4 step 14400/19184 | loss_w 0.3569 raw 0.0461 | lr 3.13e-05 | gn 0.18 | 293 img/s
  ep4 step 14600/19184 | loss_w 0.3569 raw 0.0461 | lr 3.11e-05 | gn 0.18 | 293 img/s
  ep4 step 14800/19184 | loss_w 0.3569 raw 0.0461 | lr 3.08e-05 | gn 0.18 | 293 img/s
  ep4 step 15000/19184 | loss_w 0.3569 raw 0.0461 | lr 3.06e-05 | gn 0.18 | 293 img/s
  ep4 step 15200/19184 | loss_w 0.3569 raw 0.0461 | lr 3.03e-05 | gn 0.18 | 293 img/s
  ep4 step 15400/19184 | loss_w 0.3568 raw 0.0461 | lr 3.01e-05 | gn 0.18 | 293 img/s
  ep4 step 15600/19184 | loss_w 0.3568 raw 0.0461 | lr 2.98e-05 | gn 0.18 | 293 img/s
  ep4 step 15800/19184 | loss_w 0.3567 raw 0.0461 | lr 2.96e-05 | gn 0.18 | 293 img/s
  ep4 step 16000/19184 | loss_w 0.3567 raw 0.0461 | lr 2.93e-05 | gn 0.18 | 293 img/s
  ep4 step 16200/19184 | loss_w 0.3567 raw 0.0461 | lr 2.91e-05 | gn 0.17 | 293 img/s
  ep4 step 16400/19184 | loss_w 0.3568 raw 0.0461 | lr 2.88e-05 | gn 0.17 | 293 img/s
  ep4 step 16600/19184 | loss_w 0.3568 raw 0.0461 | lr 2.86e-05 | gn 0.17 | 293 img/s
  ep4 step 16800/19184 | loss_w 0.3567 raw 0.0461 | lr 2.83e-05 | gn 0.17 | 293 img/s
  ep4 step 17000/19184 | loss_w 0.3567 raw 0.0461 | lr 2.81e-05 | gn 0.17 | 293 img/s
  ep4 step 17200/19184 | loss_w 0.3567 raw 0.0461 | lr 2.78e-05 | gn 0.17 | 293 img/s
  ep4 step 17400/19184 | loss_w 0.3567 raw 0.0461 | lr 2.76e-05 | gn 0.17 | 293 img/s
  ep4 step 17600/19184 | loss_w 0.3567 raw 0.0461 | lr 2.73e-05 | gn 0.17 | 293 img/s
  ep4 step 17800/19184 | loss_w 0.3567 raw 0.0461 | lr 2.71e-05 | gn 0.17 | 293 img/s
  ep4 step 18000/19184 | loss_w 0.3567 raw 0.0460 | lr 2.68e-05 | gn 0.17 | 293 img/s
  ep4 step 18200/19184 | loss_w 0.3568 raw 0.0461 | lr 2.66e-05 | gn 0.17 | 293 img/s
  ep4 step 18400/19184 | loss_w 0.3567 raw 0.0461 | lr 2.63e-05 | gn 0.17 | 293 img/s
  ep4 step 18600/19184 | loss_w 0.3567 raw 0.0461 | lr 2.61e-05 | gn 0.17 | 293 img/s
  ep4 step 18800/19184 | loss_w 0.3567 raw 0.0461 | lr 2.59e-05 | gn 0.17 | 293 img/s
  ep4 step 19000/19184 | loss_w 0.3567 raw 0.0461 | lr 2.56e-05 | gn 0.17 | 293 img/s
epoch   4/6 | train 0.3567 | val 0.3442 (raw 0.0437) | 2097s | 293 img/s | GPU 7.8 GB
  new best (val loss_w 0.3442) -> diff_best.pt
  ep5 step 200/19184 | loss_w 0.3566 raw 0.0460 | lr 2.52e-05 | gn 0.16 | 290 img/s
  ep5 step 400/19184 | loss_w 0.3565 raw 0.0467 | lr 2.49e-05 | gn 0.16 | 291 img/s
  ep5 step 600/19184 | loss_w 0.3541 raw 0.0467 | lr 2.47e-05 | gn 0.16 | 291 img/s
  ep5 step 800/19184 | loss_w 0.3548 raw 0.0465 | lr 2.44e-05 | gn 0.16 | 292 img/s
  ep5 step 1000/19184 | loss_w 0.3550 raw 0.0462 | lr 2.42e-05 | gn 0.16 | 292 img/s
  ep5 step 1200/19184 | loss_w 0.3555 raw 0.0462 | lr 2.40e-05 | gn 0.16 | 292 img/s
  ep5 step 1400/19184 | loss_w 0.3559 raw 0.0461 | lr 2.37e-05 | gn 0.16 | 292 img/s
  ep5 step 1600/19184 | loss_w 0.3558 raw 0.0460 | lr 2.35e-05 | gn 0.16 | 292 img/s
  ep5 step 1800/19184 | loss_w 0.3560 raw 0.0460 | lr 2.33e-05 | gn 0.16 | 292 img/s
  ep5 step 2000/19184 | loss_w 0.3560 raw 0.0459 | lr 2.30e-05 | gn 0.16 | 292 img/s
  ep5 step 2200/19184 | loss_w 0.3557 raw 0.0459 | lr 2.28e-05 | gn 0.16 | 292 img/s
  ep5 step 2400/19184 | loss_w 0.3556 raw 0.0459 | lr 2.26e-05 | gn 0.16 | 292 img/s
  ep5 step 2600/19184 | loss_w 0.3556 raw 0.0459 | lr 2.23e-05 | gn 0.16 | 292 img/s
  ep5 step 2800/19184 | loss_w 0.3556 raw 0.0459 | lr 2.21e-05 | gn 0.16 | 292 img/s
  ep5 step 3000/19184 | loss_w 0.3556 raw 0.0459 | lr 2.19e-05 | gn 0.16 | 292 img/s
  ep5 step 3200/19184 | loss_w 0.3558 raw 0.0458 | lr 2.17e-05 | gn 0.16 | 292 img/s
  ep5 step 3400/19184 | loss_w 0.3555 raw 0.0458 | lr 2.14e-05 | gn 0.16 | 292 img/s
  ep5 step 3600/19184 | loss_w 0.3556 raw 0.0458 | lr 2.12e-05 | gn 0.16 | 292 img/s
